ICD9,PheCode
36908,367.9
3691,367.9
36910,367.9
36911,367.9
36912,367.9
36913,367.9
36914,367.9
36915,367.9
36916,367.9
36917,367.9
36918,367.9
3692,367.9
36920,367.9
36921,367.9
36922,367.9
36923,367.9
36924,367.9
36925,367.9
3693,367.9
3694,367.9
3696,367.9
36960,367.9
36961,367.9
36962,367.9
36963,367.9
36964,367.9
36965,367.9
36966,367.9
36967,367.9
36968,367.9
36969,367.9
3697,367.9
36970,367.9
36971,367.9
36972,367.9
36973,367.9
36974,367.9
36975,367.9
36976,367.9
3698,367.9
3699,367.9
370,370
3700,370.1
37000,370.1
37001,370.1
37002,370.1
37003,370.1
37004,370.1
37005,370.1
37006,370.1
37007,370.1
3702,370.2
37020,370.2
37021,370.2
37022,370.2
37023,370.2
37024,370.2
3703,370.3
37031,370.3
37032,371.21
37033,370.31
37034,370.3
37035,370.3
3704,370.3
37040,370.3
37044,370.3
37049,370.3
3705,370
37050,370
37052,370
37054,370
37055,370
37059,370
3706,370
37060,370
37061,370
37062,370
37063,370
37064,370
3708,370
3709,370
371,364
3710,364
37100,364.1
37101,364.1
37102,364.1
37103,364.1
37104,364.1
37105,364.1
3711,364
37110,364
37111,364
37112,364
37113,364
37114,364
37115,364
37116,364
3712,364.2
37120,364.2
37121,364.2
37122,364.2
37123,364.2
37124,364
3713,364
37130,364
37131,364
37132,364
37133,364
3714,364.4
37140,364.4
37141,364.4
37142,364.4
37143,364.4
37144,364.4
37145,364.4
37146,364.4
37148,364.4
37149,364.4
3715,364.5
37150,364.5
37151,364.5
37152,364.5
37153,364.5
37154,364.5
37155,364.5
37156,364.5
37157,364.51
37158,364.5
3716,364.41
37160,364.41
37161,364.41
37162,364.41
3717,364
37170,364
37171,364
37172,364
37173,364
3718,364
37181,364
37182,364
37189,364
3719,364
372,371
3720,369.5
37200,369.5
37201,369.5
37202,369.5
37203,369.5
37204,369.5
37205,369.5
37206,369.5
3721,371.2
37210,371.2
37211,371.2
37212,371.2
37213,371.21
37214,371.21
37215,369.5
3722,369.5
37220,369.5
37221,369.5
37222,369.5
3723,369.5
37230,369.5
37231,371.2
37233,371.2
37234,372
37239,369.5
3724,372
37240,372
37241,372
37242,372
37243,372
37244,372
37245,372
3725,372
37250,372
37251,372
37252,372
37253,372
37254,372
37255,372
37256,372
3726,372
37261,372
37262,372
37263,372
37264,372
3727,372
37271,372
37272,372
37273,372
37274,372
37275,372
3728,372
37281,372
37289,372
3729,372
373,371.3
3730,371.3
37300,371.3
37301,371.3
37302,371.3
3731,371.3
37311,371.3
37312,371.3
37313,371.3
3732,371.3
3733,371.33
37331,371.33
37332,939.1
37333,371.33
37334,695.4
3734,369
3735,369
3736,369
3738,371.3
3739,371.3
374,374
3740,374.1
37400,374.1
37401,374.1
37402,374.1
37403,374.1
37404,374.1
37405,374.1
3741,374.1
37410,374.1
37411,374.1
37412,374.1
37413,374.1
37414,374.1
3742,374.2
37420,374.2
37421,374.2
37422,374.2
37423,374.2
3743,374.3
37430,374.3
37431,374.3
37432,374.3
37433,374.3
37434,374.3
3744,374
37441,374
37443,374
37444,374
37445,374
37446,374
3745,374
37450,374
37451,374
37452,374
37453,360
37454,374
37455,374
37456,374
3748,374
37481,374
37482,374
37483,374
37484,374
37485,374
37486,1001
37487,374.6
37489,374
3749,374
375,375
3750,375
37500,375
37501,379
37502,375
37503,375
3751,375
37511,375
37512,375
37513,375
37514,375
37515,375.1
37516,375
3752,375.2
37520,375.2
37521,375.2
37522,375.2
3753,375
37530,369
37531,369
37532,369
37533,369
3754,375
37541,369
37542,369
37543,375
3755,375
37551,375
37552,375
37553,375
37554,375
37555,375
37556,375
37557,375
3756,375
37561,375
37569,375
3758,375
37581,375
37589,375
3759,375
376,376
3760,369
37600,369
37601,369
37602,369
37603,369
37604,369
3761,371.9
37610,371.9
37611,371.9
37612,371.9
37613,369
3762,242.3
37621,242.31
37622,242.3
3763,242.3
37630,242.3
37631,242.3
37632,242.3
37633,242.3
37634,242.3
37635,242.3
37636,376
3764,376
37640,376
37641,376
37642,376
37643,376
37644,376
37645,376
37646,376
37647,376
3765,376
37650,376
37651,376
37652,376
3766,1001
3768,376
37681,376
37682,376
37689,376
3769,376
377,377
3770,377
37700,377
37701,377
37702,377
37703,377
37704,377
3771,377.1
37710,377.1
37711,377.1
37712,377.1
37713,377.1
37714,377.1
37715,377.1
37716,377.1
3772,377
37721,377
37722,377
37723,377
37724,377
3773,377.3
37730,377.3
37731,377.3
37732,377.3
37733,377.3
37734,377.3
37739,377.3
3774,377.3
37741,377.3
37742,377.3
37743,377.3
37749,377.3
3775,377
37751,377
37752,377
37753,377
37754,377
3776,377
37761,377
37762,377
37763,377
3777,377
37771,377
37772,377
37773,377
37775,377
3779,377
378,378
3780,378.1
37800,378.1
37801,378.1
37802,378.1
37803,378.1
37804,378.1
37805,378.1
37806,378.1
37807,378.1
37808,378.1
3781,378.1
37810,378.1
37811,378.1
37812,378.1
37813,378.1
37814,378.1
37815,378.1
37816,378.1
37817,378.1
37818,378.1
3782,378.1
37820,378.1
37821,378.1
37822,378.1
37823,378.1
37824,378.1
3783,378.1
37830,378.1
37831,378.1
37832,378.1
37833,378.1
37834,378.1
37835,378.1
3784,378.1
37840,378.1
37841,378.1
37842,378.1
37843,378.1
37844,378.1
37845,378.1
3785,378.5
37850,378.5
37851,378.5
37852,378.5
37853,378.5
37854,378.5
37855,378.5
37856,378.5
3786,378.1
37860,378.1
37861,378.1
37862,378.1
37863,378.1
3787,378.1
37871,378
37872,378
37873,378
3788,378
37881,378
37882,378
37883,378
37884,378
37885,378
37886,378
37887,378
3789,378
379,379
3790,379.1
37900,379.1
37901,379.1
37902,379.1
37903,379.1
37904,379.1
37905,379.1
37906,379.1
37907,379.1
37909,379.1
3791,379
37911,379
37912,379
37913,379
37914,379
37915,379
37916,379
37919,379
3792,379.2
37921,379.2
37922,379.2
37923,379.2
37924,379.2
37925,379.2
37926,379.2
37927,379.2
37929,379.2
3793,379.3
37931,379.3
37932,379.3
37933,379.3
37934,379.3
37939,379.3
3794,379.4
37940,379.4
37941,379.4
37942,379.4
37943,379.4
37945,379.4
37946,379.4
37949,379.4
3795,378.2
37950,378.2
37951,378.2
37952,378.2
37953,378.2
37954,378.2
37955,378.2
37956,378.2
37957,378.2
37958,378.2
37959,378.2
3796,369
37960,369
37961,369
37962,369
37963,369
3798,379
3799,379
37990,379
37991,379.9
37992,379.9
37993,379.9
37999,379
380,380
3800,380
38000,380
38001,380
38002,380
38003,380
3801,380.1
38010,380.1
38011,380.1
38012,380.1
38013,380.1
38014,380.1
38015,380.1
38016,380.1
3802,380.1
38021,385.3
38022,380.1
38023,380.1
3803,380
38030,380
38031,380
38032,380
38039,380
3804,380.4
3805,380
38050,380
38051,380
38052,380
38053,380
3808,380
38081,380
38089,380
3809,380
381,381
3810,381.1
38100,381.1
38101,381.1
38102,381.1
38103,381.1
38104,381.1
38105,381.1
38106,381.1
3811,381.1
38110,381.1
38119,381.1
3812,381.1
38120,381.1
38129,381.1
3813,381.1
3814,381.1
3815,381.2
38150,381.2
38151,381.2
38152,381.2
3816,381.2
38160,381.2
38161,381.2
38162,381.2
38163,381.2
3817,381.2
3818,381.2
38181,381.2
38189,381.2
3819,381.2
382,381.11
3820,381.11
38200,381.11
38201,381.11
38202,381.11
3821,381.11
3822,381.11
3823,381.11
3824,381.11
3829,381.11
383,381.3
3830,381.3
38300,381.3
38301,381.3
38302,381.3
3831,381.3
3832,381.3
38320,381.3
38321,381.3
38322,381.3
3833,381.3
38330,381.3
38331,381.3
38332,385.3
38333,381.3
3838,381.3
38381,381.3
38389,381.3
3839,381.3
384,384
3840,384.1
38400,384.1
38401,384.1
38409,384.1
3841,384.1
3842,384.4
38420,384.4
38421,384.4
38422,384.4
38423,384.4
38424,384.4
38425,384.4
3848,384
38481,384
38482,384
3849,384
385,385
3850,385.5
38500,385.5
38501,385.5
38502,385.5
38503,385.5
38509,385.5
3851,385.5
38510,385.5
38511,385.5
38512,385.5
38513,385.5
38519,385.5
3852,385.5
38521,385.5
38522,385.5
38523,385.5
38524,385.5
3853,385.3
38530,385.3
38531,385.3
38532,385.3
38533,385.3
38535,385.3
3858,385
38582,385.3
38583,1001
38589,385
3859,385
386,386
3860,386.1
38600,386.1
38601,386.1
38602,386.1
38603,386.1
38604,386.1
3861,386.2
38610,386.2
38611,386.2
38612,386.2
38619,386.2
3862,386.21
3863,386.3
38630,386.3
38631,386.3
38632,386.3
38633,386.3
38634,386.3
38635,386.3
3864,386.3
38640,386.3
38641,386.3
38642,386.3
38643,386.3
38648,386.3
3865,386.3
38650,386.3
38651,386.3
38652,386.3
38653,386.3
38654,386.3
38655,386.3
38656,386.3
38658,386.3
3868,386.3
3869,386
387,383
3870,383
3871,383
3872,383
3878,383
3879,383
388,388
3880,389.3
38800,389.3
38801,389.3
38802,389.3
3881,389.3
38810,389.3
38811,388
38812,389.3
3882,389
3883,389.4
38830,389.4
38831,389.4
38832,389.4
3884,389.5
38840,389.5
38841,389.5
38842,389.5
38843,389.5
38844,389.5
38845,389.5
3885,389.5
3886,381.9
38860,381.9
38861,381.9
38869,381.9
3887,382
38870,382
38871,382
38872,382
3888,388
3889,388
389,389
3890,389.2
38900,389.2
38901,389.2
38902,389.2
38903,389.2
38904,389.2
38905,389.2
38906,389.2
38908,389.2
3891,389.1
38910,389.1
38911,389.1
38912,389.1
38913,389.1
38914,389.1
38915,389.1
38916,389.1
38917,389.1
38918,389.1
3892,389
38920,389
38921,389
38922,389
3897,389
3898,389
3899,389
390,041.21
3900,041.21
391,041.21
3910,420.21
3911,420.3
3912,420.1
3918,394.4
3919,394.4
392,041.21
3920,394.4
3929,041.21
393,420.22
394,394.2
3940,394.2
3941,394.2
3942,394.2
3949,394.2
395,394.3
3950,394.3
3951,394.3
3952,394.3
3959,394
396,394.1
3960,394.1
3961,394.1
3962,394.1
3963,394.1
3968,394.1
3969,394
397,394
3970,394.7
3971,394
3979,394
398,394.4
3980,420.1
3989,394.4
39890,394.4
39891,428.1
39899,394.4
401,401.1
4010,401.3
4011,401.1
4019,401.1
402,401.21
4020,401.21
40200,401.21
40201,401.21
4021,401.21
40210,401.21
40211,401.21
4029,401.21
40290,401.21
40291,401.21
403,401.22
4030,401.22
40300,401.22
40301,401.22
4031,401.22
40310,401.22
40311,401.22
4039,401.22
40390,401.22
40391,401.22
404,401.2
4040,401.2
40400,401.2
40401,401.2
40402,401.2
40403,401.2
4041,401.2
40410,401.2
40411,401.2
40412,401.2
40413,401.2
4049,401.2
40490,401.2
40491,401.2
40492,401.2
40493,401.2
405,401.3
4050,401.3
40501,401.3
40509,401.3
4051,401.3
40511,401.3
40519,401.3
4059,401.3
40591,401.3
40599,401.3
410,411.2
4100,411.2
41000,411.2
41001,411.2
41002,411.2
4101,411.2
41010,411.2
41011,411.2
41012,411.2
4102,411.2
41020,411.2
41021,411.2
41022,411.2
4103,411.2
41030,411.2
41031,411.2
41032,411.2
4104,411.2
41040,411.2
41041,411.2
41042,411.2
4105,411.2
41050,411.2
41051,411.2
41052,411.2
4106,411.2
41060,411.2
41061,411.2
41062,411.2
4107,411.2
41070,411.2
41071,411.2
41072,411.2
4108,411.2
41080,411.2
41081,411.2
41082,411.2
4109,411.2
41090,411.2
41091,411.2
41092,411.2
411,411
4110,411.2
4111,411.1
4118,411.9
41181,411.4
41189,411.9
412,411.2
413,411.3
4130,411.3
4131,411.3
4139,411.3
414,411.8
4140,411.4
41400,411.4
41401,411.4
41402,411.4
41403,411.4
41404,411.4
41405,411.4
41406,429.1
41407,429.1
4141,411.41
41410,411.41
41411,411.41
41412,411.41
41419,411.41
4142,411.4
4143,411.4
4144,411.4
4148,411.8
4149,411.8
415,415.1
4150,415.1
4151,415.11
41511,452.1
41512,415.11
41513,415.11
41519,415.11
416,415.2
4160,415.21
4161,415.2
4162,415.2
4168,415.2
4169,415.2
417,415
4170,415
4171,415
4178,415
4179,415
420,420.21
4200,420.21
4209,420.21
42090,420.21
42091,420.21
42099,420.21
421,420.3
4210,420.3
4211,420.3
4219,420.3
422,420.1
4220,420.1
4229,420.1
42290,420.1
42291,420.1
42292,420.1
42293,420.1
42299,420.1
423,420.2
4230,420.22
4231,420.22
4232,420.22
4233,420.2
4238,420.22
4239,420.2
424,395
4240,395.1
4241,395.2
4242,395.3
4243,395.4
4249,420.3
42490,420.3
42491,395
42499,420.3
425,425
4250,425.1
4251,425.11
42511,425.11
42518,425.12
4252,425.1
4253,425.1
4254,425.1
4255,425.8
4257,425.2
4258,425.2
4259,425.2
426,426.8
4260,426.24
4261,426.2
42610,426.2
42611,426.21
42612,426.22
42613,426.23
4262,426.32
4263,426.32
4264,426.31
4265,426.3
42650,426.3
42651,426.31
42652,426.31
42653,426.3
42654,426.3
4266,426.25
4267,426.4
4268,426.8
42681,426.8
42682,426.8
42689,426.8
4269,426
427,427
4270,427.11
4271,427.12
4272,427.1
4273,427.2
42731,427.21
42732,427.22
4274,427.4
42741,427.41
42742,427.41
4275,427.42
4276,427.6
42760,427.6
42761,427.61
42769,427.6
4278,427.3
42781,427.8
42789,427.3
4279,427.5
428,428
4280,428.1
42800,428.1
4281,428.2
4282,428.3
42820,428.3
42821,428.3
42822,428.3
42823,428.3
4283,428.4
42830,428.4
42831,428.4
42832,428.4
42833,428.4
4284,428.3
42840,428.3
42841,428.3
42842,428.3
42843,428.3
4289,428.2
429,414
4290,420.1
4291,414
4292,414.2
4293,416
4294,429.1
4295,414
4296,414
4297,411.2
42971,411.2
42979,411.2
4298,414
42981,429
42982,429
42983,425.8
42989,414
4299,414
430,430.1
4300,430.1
431,430.2
4310,430.2
432,430
4320,430
4321,430.3
4329,430
433,433.1
4330,433.1
43300,433.1
43301,433.11
4331,433.1
43310,433.1
43311,433.11
4332,433.1
43320,433.1
43321,433.11
4333,433.1
43330,433.1
43331,433.11
4338,433.1
43380,433.1
43381,433.11
4339,433.1
43390,433.1
43391,433.11
434,433.2
4340,433.2
43400,433.2
43401,433.21
4341,433.2
43410,433.2
43411,433.21
4349,433.2
43490,433.2
43491,433.21
435,433.31
4350,433.31
4351,433.31
4352,433.31
4353,433.31
4358,433.31
4359,433.31
436,433.6
437,433
4370,433.12
4371,433.3
4372,401.3
4373,433.5
4374,433
4375,433.32
4376,433.2
4377,433
4378,433
4379,433
438,433.8
4380,433.8
4381,433.8
43810,433.8
43811,433.8
43812,433.8
43813,433.8
43814,433.8
43819,433.8
4382,433.8
43820,433.8
43821,433.8
43822,433.8
4383,433.8
43830,433.8
43831,433.8
43832,433.8
4384,433.8
43840,433.8
43841,433.8
43842,433.8
4385,433.8
43850,433.8
43851,433.8
43852,433.8
43853,433.8
4386,433.8
4387,433.8
4388,433.8
43881,433.8
43882,433.8
43883,433.8
43884,433.8
43885,433.8
43889,433.8
4389,433.8
440,440
4400,440.9
4401,440.1
4402,440.2
44020,440.2
44021,440.22
44022,440.2
44023,440.21
44024,440.21
44029,440.2
4403,440.2
44030,440.2
44031,440.2
44032,440.2
4404,440.2
4408,440
4409,440
441,442.1
4410,442.1
44100,442.1
44101,442.1
44102,442.1
44103,442.1
4411,442.1
4412,442.1
4413,442.11
4414,442.11
4415,442.1
4416,442.1
4417,442.1
4419,442.1
442,442
4420,442.8
4421,442.8
4422,442.2
4423,442.3
4428,442.8
44281,442.8
44282,442.8
44283,442.8
44284,442.8
44289,442.8
4429,442
443,443
4430,443.1
4431,446.1
44310,446.1
4432,442.4
44321,442.4
44322,442.4
44323,442.4
44324,442.4
44329,442.4
4438,443.8
44381,443.7
44382,443.8
44389,443.8
4439,443.9
444,444
4440,444.2
44401,444.2
44409,444.2
4441,444
4442,444
44421,444
44422,444.1
4448,444
44481,444
44489,444
4449,444
445,444.5
4450,444.5
44501,444.5
44502,444.5
4458,444.5
44581,444.5
44589,444.5
446,446
4460,446.6
4461,446.2
4462,446.3
44620,446.3
44621,446.3
44629,446.3
4463,446
4464,446.4
4465,446.5
4466,446.8
4467,446.7
447,447
4470,447
4471,447.1
4472,447
4473,447
4474,447
4475,447
4476,446.9
4477,447.7
44770,447.7
44771,447.7
44772,447.7
44773,447.7
4478,447
4479,447
448,448
4480,448
4481,217.1
4489,448
449,038
451,451
4510,451.2
4511,451.2
45111,451.2
45119,451.2
4512,451.2
4518,451
45181,451
45182,451
45183,451
45184,451
45189,451
4519,451
452,452
453,452
4530,452
4531,452
4532,452
4533,452
4534,452.2
45340,452.2
45341,452.2
45342,452.2
4535,452.2
45350,452.2
45351,452.2
45352,452.2
4536,452
4537,452
45371,452
45372,452.2
45373,452
45374,452.2
45375,452.2
45376,452.2
45377,452.2
45379,452
4538,452
45381,452
45382,452.2
45383,452
45384,452.2
45385,452.2
45386,452.2
45387,452.2
45389,452
4539,452
454,454.1
4540,454.11
4541,454.11
4542,454.11
4548,454.11
4549,454.1
455,455
4550,455
4551,455
4552,455
4553,455
4554,455
4555,455
4556,455
4557,455
4558,455
4559,455
456,454
4560,530.2
4561,530.2
4562,530.2
45620,530.2
45621,530.2
4563,454
4564,454
4565,454
4566,454
4568,454
457,450
4570,450
4571,450
4572,450
4578,450
4579,450
458,458
4580,458.1
4581,458.9
4582,458.2
45821,458.2
45829,458.2
4588,458
4589,458.9
459,459.9
4590,459.1
4591,452.8
45910,452.8
45911,452.8
45912,452.8
45913,452.8
45919,452.8
4592,459
4593,453
45930,453
45931,453
45932,453
45933,453
45939,453
4598,459.9
45981,456
45989,459.9
4599,459.9
460,465
461,464
4610,464
4611,464
4612,464
4613,464
4618,464
4619,464
462,465.2
463,474.1
464,465.4
4640,465.4
46400,465.4
46401,465.4
4641,465.4
46410,465.4
46411,465.4
4642,465.4
46420,465.4
46421,465.4
4643,465
46430,465
46431,465
4644,483
4645,465
46450,465
46451,465
465,465
4650,465
4658,465
4659,465
466,483
4660,483
4661,483
46611,483
46619,483
470,470
471,471
4710,471
4711,471
4718,471
4719,471
472,472
4720,472
4721,472
4722,472
473,475
4730,475
4731,475
4732,475
4733,475
4738,475
4739,475
474,474.2
4740,474.2
47400,474.2
47401,474.2
47402,474.2
4741,474.2
47410,474.2
47411,474.2
47412,474.2
4742,474.2
4748,474.2
4749,474.2
475,474
4750,474
476,473.1
4760,473.1
4761,473.1
477,476
4770,476
4771,930
4772,476
4778,476
4779,476
478,479
4780,470
4781,479
47811,479
47819,479
4782,479
47820,479
47821,479
47822,479
47824,479
47825,479
47826,479
47829,479
4783,473.3
47830,473.3
47831,473.3
47832,473.3
47833,473.3
47834,473.3
4784,473
4785,473
4786,473
4787,473
47870,473
47871,473
47874,473
47875,473.3
47879,473
4788,479
4789,479
480,480.2
4800,480.2
4801,480.2
4802,480.2
4803,480.2
4808,480.2
4809,480.2
481,480.11
4810,480.11
482,480.1
4820,480.1
4821,480.12
4822,480.1
4823,480.1
48230,480.1
48231,480.1
48232,480.1
48239,480.1
4824,480.1
48240,480.1
48241,480.13
48242,480.1
48249,480.1
4828,480.1
48281,480.1
48282,480.1
48283,480.1
48284,480.1
48289,480.1
4829,480.1
483,480
4830,480.1
4831,480.1
4838,480
484,480
4841,480.2
4843,480.1
4845,480.1
4846,480.3
4847,480.3
4848,480
485,480.5
4850,480.5
486,480
487,481
4870,481
4871,481
4878,481
488,481
4880,481
48801,481
48802,481
48809,481
4881,481
48811,481
48812,481
48819,481
48881,481
48882,481
48889,481
490,497
491,496.2
4910,496.2
4911,496.2
4912,496.21
49120,496.21
49121,496.21
49122,496.21
4918,496.2
4919,496.2
492,496.1
4920,496.1
4928,496.1
493,495
4930,495
49300,495
49301,495.2
49302,495.2
4931,495
49310,495
49311,495.2
49312,495.2
4932,495.1
49320,495.1
49321,495.11
49322,495.11
4938,495
49381,495.2
49382,495
4939,495
49390,495
49391,495.2
49392,495.2
494,496.3
4940,496.3
4941,496.3
495,500.1
4950,500.1
4951,500.1
4952,500.1
4953,500.1
4954,500.1
4955,500.1
4956,500.1
4957,500.1
4958,500.1
4959,500.1
496,496
500,500.2
5000,500.2
501,500.2
5010,500.2
502,500.2
503,500.2
504,500.1
505,500.2
506,500
5060,500
5061,500
5062,500
5063,500
5064,500
5069,500
507,500
5070,501
5071,500
5078,500
508,500
5080,500
5081,500
5082,500
5088,500
5089,500
510,506
5100,506
5109,506
511,507
5110,507
5111,507
5118,507
51181,198
51189,507
5119,507
512,506
5120,506
5121,506
5122,506
5128,506
51281,506
51282,506
51283,506
51284,506
51289,506
513,480.5
5130,480.5
5131,480.5
514,503
5140,503
515,502
5150,502
516,504
5160,504
5161,504
5162,504
5163,504.1
51630,504.1
51631,504.1
51632,504.1
51633,504.1
51634,504.1
51635,504.1
51636,504.1
51637,504.1
5164,504
5165,504
51661,504
51662,504
51663,504
51664,504
51669,504
5168,504
5169,504
517,510
5171,480.5
5172,709.3
5173,509
5178,510
518,510
5180,508
5181,508
5182,508
5183,505
5184,505
5185,509.3
51851,509.3
51852,509.3
51853,509.3
5186,117.4
5187,942
5188,510
51881,509.1
51882,509.2
51883,509.1
51884,509.1
51889,510
519,512
5190,519.1
51900,519.1
51901,080
51902,519.1
51909,519.1
5191,479
51911,498
51919,479
5192,479
5193,479
5194,513.8
5198,519.8
5199,519
520,520
5200,520.1
5201,520.1
5202,520.1
5203,520
5204,520.1
5205,520.1
5206,520.2
5207,520
5208,520
5209,520
521,521
5210,521.1
52100,521.1
52101,521.1
52102,521.1
52103,521.1
52104,521.1
52105,521.1
52106,521.1
52107,521.1
52108,521.1
52109,521.1
5211,521.2
52110,521.2
52111,521.2
52112,521.2
52113,521.2
52114,521.2
52115,521.2
5212,521.2
52120,521.2
52121,521.2
52122,521.2
52123,521.2
52124,521.2
52125,521.2
5213,521.2
52130,521.2
52131,521.2
52132,521.2
52133,521.2
52134,521.2
52135,521.2
5214,521.4
52140,521.4
52141,521.4
52142,521.4
52149,521.4
5215,521.4
5216,521.4
5217,521
5218,521
52181,521
52189,521
5219,521
522,522
5220,522.1
5221,522.1
5222,522.1
5223,522
5224,523.31
5225,522.5
5226,523.32
5227,522.5
5228,522
5229,522
523,523
5230,523.1
52300,523.1
52301,523.1
5231,523.1
52310,523.1
52311,523.1
5232,523.1
52320,523.1
52321,523.1
52322,523.1
52323,523.1
52324,523.1
52325,523.1
5233,523.31
52330,523.31
52331,523.31
52332,523.31
52333,523.31
5234,523.32
52340,523.31
52341,523.31
52342,523.31
5235,523.3
5236,523
5238,523
5239,523
524,524
5240,526.3
52400,526.3
52401,526.3
52402,526.3
52403,526.3
52404,526.3
52405,526.3
52406,526.3
52407,526.3
52409,526.3
5241,526.3
52410,526.3
52411,526.3
52412,526.3
52419,526.3
5242,524.3
52420,524.3
52421,524.3
52422,524.3
52423,524.3
52424,524.3
52425,524.3
52426,524.3
52427,524.3
52428,524.3
52429,524.3
5243,524.3
52430,524.3
52431,524.3
52432,524.3
52433,524.3
52434,524.3
52435,524.3
52436,524.3
52437,524.3
52439,524.3
5244,524.3
5245,524
52450,524
52451,526.3
52452,524
52453,524
52454,524
52455,524
52456,524
52457,524
52459,524
5246,526.4
52460,526.41
52461,526.42
52462,526.42
52463,526.4
52464,526.4
52469,526.4
5247,524
52470,524
52471,524
52472,524
52473,524
52474,524
52475,524
52476,524
52479,524
5248,524
52481,524
52482,524
52489,524
5249,524
525,525
5250,525
5251,525.1
52510,525.1
52511,525
52512,525.1
52513,525.1
52519,525.1
5252,525.2
52520,525.2
52521,525.2
52522,525.2
52523,525.2
52524,525.2
52525,525.2
52526,525.2
5253,525
5254,525.1
52540,525.1
52541,525.1
52542,525.1
52543,525.1
52544,525.1
5255,525.1
52550,525.1
52551,525.1
52552,525.1
52553,525.1
52554,525.1
5256,525
52560,525
52561,525
52562,525
52563,525
52564,525
52565,525
52566,525
52567,525
52569,525
5257,525
52571,525
52572,525
52573,525
52579,525
5258,525
5259,525
526,526
5260,526.1
5261,526.1
5262,526.1
5263,526
5264,526.5
5265,526.5
5266,526
52661,526
52662,526
52663,526
52669,526
5268,526.9
52681,526.8
52689,526.9
5269,526.9
527,527
5270,527
5271,527.1
5272,527.2
5273,528.3
5274,527
5275,528.7
5276,528.41
5277,527.7
5278,527.8
5279,527
528,528
5280,528.11
52800,528.1
52801,963.1
52802,979
52809,528.11
5281,528
5282,528.12
5283,528.3
5284,528.4
5285,528.5
5286,528.6
5287,528
52871,528.6
52872,528.6
52879,528
5288,528
5289,528
529,529
5290,529.1
5291,529.1
5292,529.1
5293,529
5294,529
5295,529
5296,529.6
5298,529
5299,529
530,530
5300,530.5
5301,530.1
53010,530.1
53011,530.14
53012,530.1
53013,530.15
53019,530.1
5302,530.12
53020,530.12
53021,530.12
5303,530.3
5304,530
5305,530.5
5306,530.6
5307,530.7
5308,530
53081,530.11
53082,530.2
53083,530
53084,530
53085,530.13
53086,080
53087,1011
53089,530
5309,530
531,531
5310,531.1
53100,531.1
53101,531.1
5311,531.2
53110,531.2
53111,531.2
5312,531.1
53120,531.1
53121,531.1
5313,531.2
53130,531.2
53131,531.2
5314,531.1
53140,531.1
53141,531.1
5315,531.2
53150,531.2
53151,531.2
5316,531.1
53160,531.1
53161,531.1
5317,531.2
53170,531.2
53171,531.2
5319,531.2
53190,531.2
53191,531.2
532,531
5320,531.1
53200,531.1
53201,531.1
5321,531.3
53210,531.3
53211,531.3
5322,531.1
53220,531.1
53221,531.1
5323,531.3
53230,531.3
53231,531.3
5324,531.1
53240,531.1
53241,531.1
5325,531.3
53250,531.3
53251,531.3
5326,531.1
53260,531.1
53261,531.1
5327,531.3
53270,531.3
53271,531.3
5329,531.3
53290,531.3
53291,531.3
533,531
5330,531.1
53300,531.1
53301,531.1
5331,531.4
53310,531.4
53311,531.4
5332,531.1
53320,531.1
53321,531.1
5333,531.4
53330,531.4
53331,531.4
5334,531.1
53340,531.1
53341,531.1
5335,531.4
53350,531.4
53351,531.4
5336,531.1
53360,531.1
53361,531.1
5337,531.4
53370,531.4
53371,531.4
5339,531.4
53390,531.4
53391,531.4
534,531
5340,531.1
53400,531.1
53401,531.1
5341,531.5
53410,531.5
53411,531.5
5342,531.1
53420,531.1
53421,531.1
5343,531.5
53430,531.5
53431,531.5
5344,531.1
53440,531.1
53441,531.1
5345,531.5
53450,531.5
53451,531.5
5346,531.1
53460,531.1
53461,531.1
5347,531.5
53470,531.5
53471,531.5
5349,531.5
53490,531.5
53491,531.5
535,535
5350,535.1
53500,535.1
53501,535.1
5351,535.2
53510,535.2
53511,535.2
5352,535.8
53520,535.8
53521,535.8
5353,317.1
53530,317.1
53531,317.1
5354,535.8
53540,535.8
53541,535.8
5355,535.9
53550,535.9
53551,535.9
5356,535.6
53560,535.6
53561,535.6
5357,535.8
53570,535.8
53571,535.8
536,536
5360,536
5361,536
5362,789.1
5363,536.3
5364,536.7
53640,536.7
53641,080
53642,536.7
53649,536.7
5368,536.8
5369,564
537,537
5370,537
5371,537
5372,537
5373,537
5374,537
5375,537
5376,537
5378,537
53781,537
53782,537.1
53783,537.1
53784,537.1
53789,537
5379,537
538,537
53901,539
53909,539
53981,539
53989,539
540,540
5400,540.11
5401,540.11
5409,540.11
541,540.1
5410,540.1
542,540.1
543,540
5430,540
5439,540
550,550.1
5500,550.1
55000,550.1
55001,550.1
55002,550.1
55003,550.1
5501,550.1
55010,550.1
55011,550.1
55012,550.1
55013,550.1
5509,550.1
55090,550.1
55091,550.1
55092,550.1
55093,550.1
551,550
5510,550.3
55100,550.3
55101,550.3
55102,550.3
55103,550.3
5511,550.4
5512,550.5
55120,550.5
55121,550.6
55129,550.5
5513,550.2
5518,550
5519,550
552,550
5520,550.3
55200,550.3
55201,550.3
55202,550.3
55203,550.3
5521,550.4
5522,550.5
55220,550.5
55221,550.6
55229,550.5
5523,550.2
5528,550
5529,550
553,550
5530,550.3
